,range,max_range,x,y
94,3.072000026702881,4.616000175476074,44.80844641833333,-79.9660417
95,3.059999942779541,4.585000038146973,44.80844641833333,-79.9660417
96,3.063999891281128,4.567999839782715,44.80844641833333,-79.9660417
97,3.0320000648498535,4.572999954223633,44.80844641833333,-79.9660417
98,3.0209999084472656,4.525000095367432,44.80844641833333,-79.9660417
99,3.0369999408721924,4.510000228881836,44.80844641833333,-79.9660417
100,3.0269999504089355,4.5329999923706055,44.80844641833333,-79.9660417
101,3.0220000743865967,4.51800012588501,44.80844641833333,-79.9660417
102,3.009999990463257,4.511000156402588,44.80844641833333,-79.9660417
103,3.005000114440918,4.493000030517578,44.80844641833333,-79.9660417
104,2.992000102996826,4.486000061035156,44.80844641833333,-79.9660417
105,2.9760000705718994,4.4670000076293945,44.80844641833333,-79.9660417
106,2.9700000286102295,4.442999839782715,44.80844641833333,-79.9660417
107,2.9769999980926514,4.433000087738037,44.80844641833333,-79.9660417
108,2.9809999465942383,4.442999839782715,44.80844641833333,-79.9660417
109,2.9860000610351562,4.449999809265137,44.80844641833333,-79.9660417
110,2.984999895095825,4.456999778747559,44.80844641833333,-79.9660417
111,2.996000051498413,4.455999851226807,44.80844641833333,-79.9660417
112,2.9790000915527344,4.4720001220703125,44.80844641833333,-79.9660417
113,2.9719998836517334,4.446000099182129,44.80844641833333,-79.9660417
114,2.9660000801086426,4.435999870300293,44.80844641833333,-79.9660417
115,2.938999891281128,4.427000045776367,44.80844641833333,-79.9660417
116,2.924999952316284,4.38700008392334,44.80844641833333,-79.9660417
117,2.9519999027252197,4.366000175476074,44.80844641833333,-79.9660417
118,2.940999984741211,4.406000137329102,44.80844641833333,-79.9660417
119,2.881999969482422,4.388999938964844,44.80844641833333,-79.9660417
120,2.927000045776367,4.301000118255615,44.80844641833333,-79.9660417
121,2.9260001182556152,4.36899995803833,44.80844641833333,-79.9660417
122,2.927000045776367,4.367000102996826,44.80844641833333,-79.9660417
123,2.9210000038146973,4.36899995803833,44.80844641833333,-79.9660417
124,2.9140000343322754,4.360000133514404,44.80844641833333,-79.9660417
125,2.930999994277954,4.349999904632568,44.80844641833333,-79.9660417
126,2.933000087738037,4.375,44.80844641833333,-79.9660417
127,2.930000066757202,4.377999782562256,44.80844641833333,-79.9660417
128,2.9119999408721924,4.374000072479248,44.80844641833333,-79.9660417
129,2.9140000343322754,4.3460001945495605,44.80844641833333,-79.9660417
130,2.8959999084472656,4.349999904632568,44.80844641833333,-79.9660417
131,2.9110000133514404,4.322000026702881,44.80844641833333,-79.9660417
132,2.937000036239624,4.34499979019165,44.80844641833333,-79.9660417
133,2.944999933242798,4.383999824523926,44.80844641833333,-79.9660417
134,2.937999963760376,4.395999908447266,44.80844641833333,-79.9660417
135,2.944999933242798,4.386000156402588,44.80844641833333,-79.9660417
136,2.938999891281128,4.395999908447266,44.80844641833333,-79.9660417
137,2.9149999618530273,4.386000156402588,44.80844641833333,-79.9660417
138,2.928999900817871,4.3520002365112305,44.80844641833333,-79.9660417
139,2.931999921798706,4.370999813079834,44.80844641833333,-79.9660417
140,2.9140000343322754,4.376999855041504,44.80844641833333,-79.9660417
141,2.9040000438690186,4.349999904632568,44.80844641833333,-79.9660417
142,2.8980000019073486,4.334000110626221,44.80844641833333,-79.9660417
143,2.9140000343322754,4.324999809265137,44.80844641833333,-79.9660417
144,2.877000093460083,4.348999977111816,44.80844641833333,-79.9660417
145,2.8910000324249268,4.294000148773193,44.80844641833333,-79.9660417
146,2.8589999675750732,4.315000057220459,44.80844641833333,-79.9660417
147,2.9260001182556152,4.26800012588501,44.80844641833333,-79.9660417
148,2.8929998874664307,4.367000102996826,44.80844641833333,-79.9660417
149,2.875,4.317999839782715,44.80844641833333,-79.9660417
150,2.869999885559082,4.291999816894531,44.80844641833333,-79.9660417
151,2.9049999713897705,4.2829999923706055,44.80844641833333,-79.9660417
152,2.9159998893737793,4.335000038146973,44.80844641833333,-79.9660417
153,2.9100000858306885,4.3520002365112305,44.80844641833333,-79.9660417
154,2.884000062942505,4.3429999351501465,44.80844641833333,-79.9660417
155,2.9149999618530273,4.304999828338623,44.80844641833333,-79.9660417
156,2.931999921798706,4.349999904632568,44.80844641833333,-79.9660417
157,2.9779999256134033,4.375999927520752,44.80844641833333,-79.9660417
158,2.9670000076293945,4.446000099182129,44.80844641833333,-79.9660417
159,2.9700000286102295,4.427999973297119,44.80850097166667,-79.96612349166666
160,2.992000102996826,4.432000160217285,44.808502026666666,-79.96612423166667
161,2.994999885559082,4.466000080108643,44.808502581666666,-79.96612433666667
162,2.990999937057495,4.46999979019165,44.808503101666666,-79.96612427333334
163,2.9779999256134033,4.464000225067139,44.80850339166667,-79.966124475
164,2.9639999866485596,4.445000171661377,44.80850344666667,-79.96612458
165,2.9739999771118164,4.425000190734863,44.808503171666665,-79.96612453
166,2.9719998836517334,4.439000129699707,44.808504735,-79.96612364666667
167,2.9600000381469727,4.435999870300293,44.808504711666664,-79.96612125666667
168,2.9769999980926514,4.418000221252441,44.808505448333335,-79.96612095666667
169,2.9809999465942383,4.443999767303467,44.80849942333333,-79.96611878333333
170,2.9839999675750732,4.448999881744385,44.80849838,-79.96611880833333
171,2.9590001106262207,4.453000068664551,44.80849353666667,-79.96611818833334
172,2.938999891281128,4.415999889373779,44.808493203333335,-79.96611796
173,2.8910000324249268,4.38700008392334,44.808492405,-79.96611378666667
174,2.867000102996826,4.314000129699707,44.80849174833333,-79.96611178
175,2.8519999980926514,4.28000020980835,44.80849089666667,-79.96610976333334
176,2.8420000076293945,4.25600004196167,44.80848862333333,-79.96610521666666
177,2.822000026702881,4.241000175476074,44.80848735,-79.96610256666666
178,2.802000045776367,4.211999893188477,44.8084837,-79.96609748166667
179,2.7809998989105225,4.182000160217285,44.808491065,-79.96608786833333
180,2.7869999408721924,4.1519999504089355,44.80849829833333,-79.96606831666666
181,2.821000099182129,4.159999847412109,44.808502025,-79.96606073166667
182,2.8389999866485596,4.210999965667725,44.808507868333336,-79.96604491666666
183,2.8440001010894775,4.23799991607666,44.808511143333334,-79.96603579333333
184,2.9010000228881836,4.245999813079834,44.80851671,-79.96601890166667
185,2.7780001163482666,4.329999923706055,44.80852328333334,-79.96601009166666
186,2.7839999198913574,4.146999835968018,44.80853290833333,-79.96600014833334
187,2.757999897003174,4.156000137329102,44.80854583,-79.96597973166666
188,2.7980000972747803,4.117000102996826,44.80855554,-79.965968565
189,2.7780001163482666,4.176000118255615,44.80857466333333,-79.96594598833333
190,2.7720000743865967,4.145999908447266,44.808580926666664,-79.96594163166667
191,2.75,4.13700008392334,44.808591328333335,-79.96593239
192,2.746000051498413,4.104000091552734,44.80859617833333,-79.96592827833334
193,2.7909998893737793,4.0980000495910645,44.808598865,-79.96594752166666
194,2.74399995803833,4.165999889373779,44.80859928833333,-79.96595640333334
195,2.75600004196167,4.09499979019165,44.80859968,-79.965972035
196,2.7679998874664307,4.113999843597412,44.808599283333336,-79.96597910333334
197,2.812999963760376,4.13100004196167,44.80859899833333,-79.96598608166667
198,2.742000102996826,4.197999954223633,44.80859677833333,-79.96599903833334
199,2.7769999504089355,4.0929999351501465,44.80859317833333,-79.96600400166666
200,2.7669999599456787,4.144000053405762,44.8085988,-79.96600450166666
201,2.7690000534057617,4.130000114440918,44.808603166666664,-79.966004645
202,2.7829999923706055,4.132999897003174,44.80860984666667,-79.96600405
203,2.7799999713897705,4.1539998054504395,44.808611858333336,-79.96600347833333
204,2.818000078201294,4.150000095367432,44.808612808333336,-79.96600669333333
205,2.8389999866485596,4.205999851226807,44.80861379666667,-79.96600757833333
206,2.859999895095825,4.236999988555908,44.808614688333336,-79.966009565
207,2.8889999389648438,4.269999980926514,44.80861901833333,-79.96600876666666
208,2.9179999828338623,4.311999797821045,44.808624673333334,-79.96600692166666
209,2.9230000972747803,4.355999946594238,44.80863022166667,-79.96600477166666
210,2.943000078201294,4.361999988555908,44.80863020333334,-79.96600458166667
211,2.9730000495910645,4.39300012588501,44.8086339,-79.96600347166667
212,3.000999927520752,4.436999797821045,44.80863358,-79.96600357333334
213,3.006999969482422,4.480000019073486,44.8086328,-79.96600386333333
214,3.053999900817871,4.48799991607666,44.80863256166667,-79.96600325666667
215,3.052999973297119,4.558000087738037,44.808632368333335,-79.96600201333334
216,3.066999912261963,4.557000160217285,44.80863230833333,-79.96600143333333
217,3.0899999141693115,4.578000068664551,44.808631956666666,-79.96600051166666
218,3.0980000495910645,4.61299991607666,44.808631805,-79.966000205
219,3.0810000896453857,4.624000072479248,44.80863162333333,-79.965999995
220,3.0880000591278076,4.598999977111816,44.808631508333335,-79.96600009333334
221,3.0940001010894775,4.609000205993652,44.80863143333333,-79.96600007
222,3.0769999027252197,4.61899995803833,44.808628946666666,-79.96599807166666
223,3.063999891281128,4.5929999351501465,44.80862757166667,-79.96599731666667
224,3.063999891281128,4.573999881744385,44.808624826666666,-79.965995835
225,3.0880000591278076,4.572999954223633,44.80862358833333,-79.96599506833333
226,3.0769999027252197,4.610000133514404,44.808621036666665,-79.96599382333333
227,3.1019999980926514,4.5920000076293945,44.80861991,-79.965993285
228,3.117000102996826,4.629000186920166,44.80861751,-79.96599226166667
229,3.121000051498413,4.6529998779296875,44.808616281666666,-79.96599175333333
230,3.115000009536743,4.6579999923706055,44.808614875,-79.96598983666667
231,3.1110000610351562,4.64900016784668,44.808614245,-79.96598872666667
232,3.117000102996826,4.64300012588501,44.808612696666664,-79.96598816166667
233,3.125,4.6519999504089355,44.808609645,-79.96598705833334
234,2.99399995803833,4.664000034332275,44.808608145,-79.96598651833334
235,3.140000104904175,4.4679999351501465,44.80860860833333,-79.965984035
236,3.118000030517578,4.685999870300293,44.8086099,-79.96598281166666
237,3.11299991607666,4.6539998054504395,44.80861298333333,-79.96598025666667
238,3.135999917984009,4.645999908447266,44.808614698333336,-79.96597876
239,3.1530001163482666,4.681000232696533,44.808615831666664,-79.96597567666667
240,3.1510000228881836,4.705999851226807,44.80861810166667,-79.96597402666667
241,3.1600000858306885,4.703000068664551,44.808619623333335,-79.96597062166667
242,3.1589999198913574,4.7170000076293945,44.80861871333333,-79.96596877166667
243,3.174999952316284,4.715000152587891,44.80861717166667,-79.96596502666667
244,3.1559998989105225,4.738999843597412,44.80861665166667,-79.96596311166667
245,3.1440000534057617,4.710000038146973,44.808616218333334,-79.96596080833334
246,3.109999895095825,4.692999839782715,44.808615763333336,-79.96595605
247,3.1080000400543213,4.642000198364258,44.808615671666665,-79.96595363166666
248,3.0959999561309814,4.638999938964844,44.808624638333335,-79.96594692
249,3.078000068664551,4.620999813079834,44.80862975833333,-79.96594321333333
250,3.1070001125335693,4.593999862670898,44.808636755,-79.96594396333333
251,3.130000114440918,4.638000011444092,44.80864022666667,-79.965944465
252,3.065999984741211,4.671999931335449,44.808639641666666,-79.96594668
253,3.127000093460083,4.576000213623047,44.80863857666667,-79.96594844333333
254,3.127000093460083,4.668000221252441,44.808636678333336,-79.96595043333333
255,3.125,4.668000221252441,44.80863540166666,-79.96595181333333
256,3.1410000324249268,4.664000034332275,44.80863247,-79.96595471
257,3.1470000743865967,4.688000202178955,44.808630863333335,-79.96595622666666
258,3.13700008392334,4.697000026702881,44.80862915833333,-79.96595777333333
259,3.138000011444092,4.683000087738037,44.80862577333333,-79.96596076833333
260,3.135999917984009,4.683000087738037,44.80862589833333,-79.96596159
261,3.128999948501587,4.681000232696533,44.80862616666667,-79.965962535
262,3.128000020980835,4.670000076293945,44.808626186666665,-79.96596274666666
263,3.0940001010894775,4.668000221252441,44.80862719666667,-79.96596407166666
264,3.0999999046325684,4.618000030517578,44.808627705,-79.965964715
265,3.1050000190734863,4.627999782562256,44.808627295,-79.96596742166666
266,3.0940001010894775,4.635000228881836,44.80862683833333,-79.96596682833334
267,3.0980000495910645,4.618000030517578,44.80862583,-79.96596717166666
268,3.0999999046325684,4.625,44.80862541333333,-79.96596744
269,3.1019999980926514,4.626999855041504,44.80862483,-79.96596872833334
270,3.0769999027252197,4.630000114440918,44.808624523333336,-79.96596935333334
271,3.055000066757202,4.5929999351501465,44.8086242,-79.96596997666667
272,3.052000045776367,4.560999870300293,44.808623475,-79.96597072833333
273,3.052000045776367,4.554999828338623,44.80862307833333,-79.96597091
274,3.115999937057495,4.556000232696533,44.808622383333336,-79.96597132
275,3.115999937057495,4.651000022888184,44.80862267333333,-79.96597176333333
276,3.0810000896453857,4.650000095367432,44.808623595,-79.96597250833334
277,3.065999984741211,4.5980000495910645,44.808624135,-79.96597289
278,3.015000104904175,4.577000141143799,44.808625195,-79.96597385333334
279,3.0299999713897705,4.5,44.808625543333335,-79.965974355
280,3.0339999198913574,4.5229997634887695,44.808626376666666,-79.96597559666667
281,3.0160000324249268,4.5279998779296875,44.80862688333333,-79.96597635166667
282,3.0169999599456787,4.501999855041504,44.808626036666666,-79.96597775166667
283,3.059000015258789,4.502999782562256,44.808625805,-79.96597840166666
284,3.068000078201294,4.566999912261963,44.808625658333334,-79.96597902666667
285,3.066999912261963,4.578999996185303,44.808625463333335,-79.96598020333333
286,3.072999954223633,4.577000141143799,44.80862525333333,-79.96598030333334
287,3.0399999618530273,4.586999893188477,44.808625531666664,-79.96598165
288,3.0350000858306885,4.538000106811523,44.80862585166667,-79.96598242499999
289,3.0309998989105225,4.53000020980835,44.80862663833334,-79.96598395833334
290,3.053999900817871,4.52400016784668,44.808627065,-79.96598472
291,3.065999984741211,4.558000087738037,44.80862799166667,-79.96598622
292,3.059999942779541,4.576000213623047,44.80862845666667,-79.96598696333334
293,3.062999963760376,4.567999839782715,44.80862969166667,-79.96598819666667
294,3.059999942779541,4.572000026702881,44.808630261666664,-79.96598889
295,3.062999963760376,4.566999912261963,44.80863136666667,-79.96599022833334
296,3.058000087738037,4.571000099182129,44.80863206,-79.96599068
297,3.063999891281128,4.565000057220459,44.80863197833333,-79.96599161333333
298,3.0739998817443848,4.573999881744385,44.80863215833333,-79.965993285
299,3.0739998817443848,4.5879998207092285,44.80863235,-79.96599395666667
300,3.069999933242798,4.5879998207092285,44.80863232666667,-79.96599586
301,3.066999912261963,4.583000183105469,44.808632175,-79.96599672833334
302,3.065999984741211,4.578000068664551,44.808632985,-79.96599820666667
303,3.072000026702881,4.576000213623047,44.808633255,-79.96599885666667
304,3.069999933242798,4.585000038146973,44.808631973333334,-79.96599777
305,3.072999954223633,4.583000183105469,44.80863043,-79.965996435
306,3.072000026702881,4.586999893188477,44.80862751,-79.9659938
307,3.062999963760376,4.585999965667725,44.808626115,-79.96599249
308,3.061000108718872,4.572000026702881,44.80862475666667,-79.96599119166666
309,3.059999942779541,4.568999767303467,44.808622135,-79.96598855
310,3.055999994277954,4.567999839782715,44.80862075666667,-79.965987095
311,3.055999994277954,4.561999797821045,44.80861809666666,-79.96598395833334
312,3.056999921798706,4.561999797821045,44.808616765,-79.96598244
313,3.055999994277954,4.563000202178955,44.808617438333336,-79.96598405666667
314,3.061000108718872,4.560999870300293,44.80861772666667,-79.96598477166667
315,3.056999921798706,4.568999767303467,44.80861876833333,-79.96598540166667
316,3.062000036239624,4.563000202178955,44.808618906666666,-79.96598459666667
317,3.061000108718872,4.571000099182129,44.80862028166667,-79.96598619
318,3.061000108718872,4.570000171661377,44.80862083666667,-79.96598635333334
319,3.059999942779541,4.568999767303467,44.808621645,-79.96598643833333
320,3.061000108718872,4.566999912261963,44.80862346333333,-79.965987785
321,3.062999963760376,4.568999767303467,44.808624423333335,-79.96598871
322,3.059999942779541,4.572000026702881,44.80862597666667,-79.96599152333333
323,3.061000108718872,4.566999912261963,44.80862672166667,-79.96599284666667
324,3.058000087738037,4.568999767303467,44.808628148333334,-79.96599537
325,3.056999921798706,4.565000057220459,44.808629495,-79.965995725
326,3.055000066757202,4.564000129699707,44.808630828333335,-79.96599842333333
327,3.055000066757202,4.560999870300293,44.808631715,-79.96599936
328,3.053999900817871,4.560999870300293,44.80863338333333,-79.96600100333333
329,3.0510001182556152,4.559000015258789,44.808634225,-79.96600236833333
330,3.0409998893737793,4.554999828338623,44.80863508666667,-79.966003225
331,3.0409998893737793,4.539000034332275,44.808636745,-79.96600382333334
332,3.0320000648498535,4.539000034332275,44.808637358333335,-79.96600376666666
333,3.0380001068115234,4.526000022888184,44.808638835,-79.96600334833333
334,3.0299999713897705,4.534999847412109,44.808639595,-79.966002875
335,3.0269999504089355,4.5229997634887695,44.80864063666667,-79.96600224666666
336,3.0269999504089355,4.51800012588501,44.80864138166667,-79.96600163666666
337,3.0369999408721924,4.517000198364258,44.80864215166667,-79.96600239666667
338,3.0350000858306885,4.533999919891357,44.80864250166667,-79.96600277166667
339,3.0329999923706055,4.53000020980835,44.80864199,-79.96600365
340,3.0329999923706055,4.526000022888184,44.808642371666664,-79.96600409333334
341,3.0320000648498535,4.5269999504089355,44.80864425833333,-79.96600441166666
342,3.015000104904175,4.525000095367432,44.808644555,-79.96600466333334
343,3.01200008392334,4.500999927520752,44.80864483166667,-79.96600488333333
344,3.009999990463257,4.495999813079834,44.808645301666665,-79.96600521166667
345,3.0169999599456787,4.493000030517578,44.808645495,-79.96600530333333
346,3.0179998874664307,4.502999782562256,44.80864581833333,-79.96600535833333
347,3.0260000228881836,4.504000186920166,44.808645945,-79.96600532
348,3.0280001163482666,4.517000198364258,44.808646055,-79.96600505333333
349,3.0309998989105225,4.519999980926514,44.808646645,-79.96600569833333
350,3.0320000648498535,4.52400016784668,44.80864722333333,-79.96600607666667
351,3.0339999198913574,4.525000095367432,44.808648186666666,-79.96600553666667
352,3.0439999103546143,4.5279998779296875,44.80864910333333,-79.96600772333333
353,3.0399999618530273,4.543000221252441,44.808649386666666,-79.96600854166667
354,3.0460000038146973,4.5370001792907715,44.808649625,-79.96600933833334
355,3.052000045776367,4.546000003814697,44.80864985,-79.96601071166667
356,3.0409998893737793,4.554999828338623,44.808650218333334,-79.96601145166667
357,3.0329999923706055,4.539000034332275,44.80865092166667,-79.96601288166667
358,3.0230000019073486,4.5269999504089355,44.80865125166667,-79.96601357333333
359,3.009999990463257,4.513000011444092,44.80865136,-79.96601459
360,3.015000104904175,4.492000102996826,44.80865168,-79.96601535
361,3.00600004196167,4.500999927520752,44.808652263333336,-79.966016775
362,3.01200008392334,4.486000061035156,44.80865251,-79.96601744166666
363,3.015000104904175,4.495999813079834,44.80865297166667,-79.966018705
364,3.003000020980835,4.5,44.808653185,-79.96601929833334
365,2.990000009536743,4.48199987411499,44.80865337833333,-79.966019875
366,2.993000030517578,4.4629998207092285,44.808654935,-79.96602181333333
367,2.994999885559082,4.4670000076293945,44.80865558333333,-79.96602255666667
368,2.990999937057495,4.4710001945495605,44.80865686,-79.966024
369,2.990999937057495,4.464000225067139,44.80865747833333,-79.96602472000001
370,3.003000020980835,4.464000225067139,44.808658701666666,-79.96602611666667
371,3.002000093460083,4.48199987411499,44.808659303333336,-79.96602677166666
372,2.989000082015991,4.480999946594238,44.80866056833333,-79.96602796333333
373,2.9730000495910645,4.460999965667725,44.80866119833333,-79.96602855166667
374,2.9649999141693115,4.438000202178955,44.808662428333335,-79.96602971333333
375,2.9670000076293945,4.426000118255615,44.80866303166667,-79.96603026333334
376,2.9790000915527344,4.427999973297119,44.80866422333333,-79.96603137166667
377,2.9839999675750732,4.447000026702881,44.80866481333333,-79.96603192833334
378,2.98799991607666,4.453999996185303,44.8086654,-79.96603250166666
379,3.00600004196167,4.460999965667725,44.80866656,-79.96603365666667
380,3.00600004196167,4.486999988555908,44.80866714,-79.96603425833334
381,3.0160000324249268,4.486000061035156,44.80866827166667,-79.966035455
382,3.0260000228881836,4.500999927520752,44.80866834333333,-79.96603703
383,3.0139999389648438,4.515999794006348,44.808669783333336,-79.96603687166666
384,3.0179998874664307,4.499000072479248,44.808670338333336,-79.96603737833334
385,3.0309998989105225,4.505000114440918,44.80867139,-79.96603818833333
386,3.0360000133514404,4.525000095367432,44.80867181166667,-79.96603833833333
387,3.0169999599456787,4.531000137329102,44.808672083333335,-79.96603800666666
388,3.009999990463257,4.504000186920166,44.808673115,-79.966038185
389,3.013000011444092,4.492000102996826,44.80867426,-79.966038055
390,3.010999917984009,4.497000217437744,44.808675011666665,-79.966037685
391,3.0209999084472656,4.49399995803833,44.80867671,-79.96603670333333
392,3.0350000858306885,4.508999824523926,44.808677763333336,-79.966035995
393,3.0510001182556152,4.5289998054504395,44.808678881666665,-79.96603522833334
394,3.0510001182556152,4.554999828338623,44.80868167333333,-79.96603315166666
395,3.0510001182556152,4.554999828338623,44.80868319333333,-79.966031985
396,3.049999952316284,4.553999900817871,44.808684335,-79.96603159333333
397,3.052999973297119,4.552999973297119,44.80868408833334,-79.96603238166666
398,3.059000015258789,4.556000232696533,44.80868382333333,-79.966033825
399,3.056999921798706,4.565999984741211,44.80868374833334,-79.96603452333333
400,3.053999900817871,4.563000202178955,44.80868350833333,-79.96603605333334
401,3.055999994277954,4.558000087738037,44.80868338333333,-79.96603686
402,3.0510001182556152,4.560999870300293,44.808682911666665,-79.96603779166666
403,3.056999921798706,4.554999828338623,44.80868326666667,-79.96603796666666
404,3.062000036239624,4.561999797821045,44.808683646666665,-79.96603818
405,3.0439999103546143,4.570000171661377,44.808684301666666,-79.96603865166666
406,3.0409998893737793,4.543000221252441,44.808684701666664,-79.96603865833333
407,3.052000045776367,4.539000034332275,44.808685595,-79.96603864
408,3.069999933242798,4.554999828338623,44.80868608666667,-79.966038635
409,3.066999912261963,4.581999778747559,44.80868726333333,-79.966038775
